corpus,date,entity_id,sector,mentions,day_total,sov,sov_sector
staging,2026-09-09,vaml,aluminium,5,21,0.23809523809523808,0.8333333333333334
staging,2026-09-09,vedanta,aluminium,0,21,0.0,0.0
staging,2026-09-10,amber,ems,0,20,0.0,0.0
staging,2026-09-10,ambuja,cement,3,20,0.15,0.42857142857142855
staging,2026-09-10,apl_apollo,steel,0,20,0.0,0.0
staging,2026-09-10,coal_india,mining,0,20,0.0,0.0
staging,2026-09-10,dalmia,cement,1,20,0.05,0.14285714285714285
staging,2026-09-10,dixon,ems,1,20,0.05,0.5
staging,2026-09-10,hindalco,aluminium,0,20,0.0,0.0
staging,2026-09-10,hindustan_copper,mining,0,20,0.0,0.0
staging,2026-09-10,hindustan_zinc,aluminium,0,20,0.0,0.0
staging,2026-09-10,jindal_steel,steel,1,20,0.05,0.3333333333333333
staging,2026-09-10,jsw_steel,steel,1,20,0.05,0.3333333333333333
staging,2026-09-10,kaynes,ems,1,20,0.05,0.5
staging,2026-09-10,nalco,aluminium,0,20,0.0,0.0
staging,2026-09-10,nmdc,mining,3,20,0.15,1.0
staging,2026-09-10,pg_electroplast,ems,0,20,0.0,0.0
staging,2026-09-10,sail,steel,0,20,0.0,0.0
staging,2026-09-10,shree,cement,0,20,0.0,0.0
staging,2026-09-10,tata_steel,steel,1,20,0.05,0.3333333333333333
staging,2026-09-10,ultratech,cement,3,20,0.15,0.42857142857142855
staging,2026-09-10,vaml,aluminium,4,20,0.2,0.8
staging,2026-09-10,vedanta,aluminium,1,20,0.05,0.2
staging,2026-09-11,amber,ems,0,11,0.0,0.0
staging,2026-09-11,ambuja,cement,1,11,0.09090909090909091,0.25
staging,2026-09-11,apl_apollo,steel,0,11,0.0,0.0
staging,2026-09-11,coal_india,mining,1,11,0.09090909090909091,0.5
staging,2026-09-11,dalmia,cement,0,11,0.0,0.0
staging,2026-09-11,dixon,ems,0,11,0.0,0.0
staging,2026-09-11,hindalco,aluminium,1,11,0.09090909090909091,0.5
staging,2026-09-11,hindustan_copper,mining,1,11,0.09090909090909091,0.5
staging,2026-09-11,hindustan_zinc,aluminium,0,11,0.0,0.0
staging,2026-09-11,jindal_steel,steel,0,11,0.0,0.0
staging,2026-09-11,jsw_steel,steel,0,11,0.0,0.0
staging,2026-09-11,kaynes,ems,2,11,0.18181818181818182,1.0
staging,2026-09-11,nalco,aluminium,0,11,0.0,0.0
staging,2026-09-11,nmdc,mining,0,11,0.0,0.0
staging,2026-09-11,pg_electroplast,ems,0,11,0.0,0.0
staging,2026-09-11,sail,steel,0,11,0.0,0.0
staging,2026-09-11,shree,cement,2,11,0.18181818181818182,0.5
staging,2026-09-11,tata_steel,steel,1,11,0.09090909090909091,1.0
staging,2026-09-11,ultratech,cement,1,11,0.09090909090909091,0.25
staging,2026-09-11,vaml,aluminium,1,11,0.09090909090909091,0.5
staging,2026-09-11,vedanta,aluminium,0,11,0.0,0.0
staging,2026-09-12,amber,ems,0,0,0.0,0.0
staging,2026-09-12,ambuja,cement,0,0,0.0,0.0
staging,2026-09-12,apl_apollo,steel,0,0,0.0,0.0
staging,2026-09-12,coal_india,mining,0,0,0.0,0.0
staging,2026-09-12,dalmia,cement,0,0,0.0,0.0
staging,2026-09-12,dixon,ems,0,0,0.0,0.0
staging,2026-09-12,hindalco,aluminium,0,0,0.0,0.0
staging,2026-09-12,hindustan_copper,mining,0,0,0.0,0.0
staging,2026-09-12,hindustan_zinc,aluminium,0,0,0.0,0.0
staging,2026-09-12,jindal_steel,steel,0,0,0.0,0.0
staging,2026-09-12,jsw_steel,steel,0,0,0.0,0.0
staging,2026-09-12,kaynes,ems,0,0,0.0,0.0
staging,2026-09-12,nalco,aluminium,0,0,0.0,0.0
staging,2026-09-12,nmdc,mining,0,0,0.0,0.0
staging,2026-09-12,pg_electroplast,ems,0,0,0.0,0.0
staging,2026-09-12,sail,steel,0,0,0.0,0.0
staging,2026-09-12,shree,cement,0,0,0.0,0.0
staging,2026-09-12,tata_steel,steel,0,0,0.0,0.0
staging,2026-09-12,ultratech,cement,0,0,0.0,0.0
staging,2026-09-12,vaml,aluminium,0,0,0.0,0.0
staging,2026-09-12,vedanta,aluminium,0,0,0.0,0.0
staging,2026-09-13,amber,ems,0,2,0.0,0.0
staging,2026-09-13,ambuja,cement,0,2,0.0,0.0
staging,2026-09-13,apl_apollo,steel,0,2,0.0,0.0
staging,2026-09-13,coal_india,mining,1,2,0.5,1.0
staging,2026-09-13,dalmia,cement,0,2,0.0,0.0
staging,2026-09-13,dixon,ems,0,2,0.0,0.0
staging,2026-09-13,hindalco,aluminium,0,2,0.0,0.0
staging,2026-09-13,hindustan_copper,mining,0,2,0.0,0.0
staging,2026-09-13,hindustan_zinc,aluminium,0,2,0.0,0.0
staging,2026-09-13,jindal_steel,steel,0,2,0.0,0.0
staging,2026-09-13,jsw_steel,steel,0,2,0.0,0.0
staging,2026-09-13,kaynes,ems,0,2,0.0,0.0
staging,2026-09-13,nalco,aluminium,0,2,0.0,0.0
staging,2026-09-13,nmdc,mining,0,2,0.0,0.0
staging,2026-09-13,pg_electroplast,ems,0,2,0.0,0.0
staging,2026-09-13,sail,steel,1,2,0.5,1.0
staging,2026-09-13,shree,cement,0,2,0.0,0.0
staging,2026-09-13,tata_steel,steel,0,2,0.0,0.0
staging,2026-09-13,ultratech,cement,0,2,0.0,0.0
staging,2026-09-13,vaml,aluminium,0,2,0.0,0.0
staging,2026-09-13,vedanta,aluminium,0,2,0.0,0.0
staging,2026-09-14,amber,ems,0,1,0.0,0.0
staging,2026-09-14,ambuja,cement,0,1,0.0,0.0
staging,2026-09-14,apl_apollo,steel,0,1,0.0,0.0
staging,2026-09-14,coal_india,mining,0,1,0.0,0.0
staging,2026-09-14,dalmia,cement,0,1,0.0,0.0
staging,2026-09-14,dixon,ems,0,1,0.0,0.0
staging,2026-09-14,hindalco,aluminium,0,1,0.0,0.0
staging,2026-09-14,hindustan_copper,mining,0,1,0.0,0.0
staging,2026-09-14,hindustan_zinc,aluminium,0,1,0.0,0.0
staging,2026-09-14,jindal_steel,steel,0,1,0.0,0.0
staging,2026-09-14,jsw_steel,steel,0,1,0.0,0.0
staging,2026-09-14,kaynes,ems,0,1,0.0,0.0
staging,2026-09-14,nalco,aluminium,0,1,0.0,0.0
staging,2026-09-14,nmdc,mining,1,1,1.0,1.0
staging,2026-09-14,pg_electroplast,ems,0,1,0.0,0.0
staging,2026-09-14,sail,steel,0,1,0.0,0.0
staging,2026-09-14,shree,cement,0,1,0.0,0.0
staging,2026-09-14,tata_steel,steel,0,1,0.0,0.0
staging,2026-09-14,ultratech,cement,0,1,0.0,0.0
staging,2026-09-14,vaml,aluminium,0,1,0.0,0.0
staging,2026-09-14,vedanta,aluminium,0,1,0.0,0.0
staging,2026-09-15,amber,ems,0,0,0.0,0.0
staging,2026-09-15,ambuja,cement,0,0,0.0,0.0
staging,2026-09-15,apl_apollo,steel,0,0,0.0,0.0
staging,2026-09-15,coal_india,mining,0,0,0.0,0.0
staging,2026-09-15,dalmia,cement,0,0,0.0,0.0
staging,2026-09-15,dixon,ems,0,0,0.0,0.0
staging,2026-09-15,hindalco,aluminium,0,0,0.0,0.0
staging,2026-09-15,hindustan_copper,mining,0,0,0.0,0.0
staging,2026-09-15,hindustan_zinc,aluminium,0,0,0.0,0.0
staging,2026-09-15,jindal_steel,steel,0,0,0.0,0.0
staging,2026-09-15,jsw_steel,steel,0,0,0.0,0.0
staging,2026-09-15,kaynes,ems,0,0,0.0,0.0
staging,2026-09-15,nalco,aluminium,0,0,0.0,0.0
staging,2026-09-15,nmdc,mining,0,0,0.0,0.0
staging,2026-09-15,pg_electroplast,ems,0,0,0.0,0.0
staging,2026-09-15,sail,steel,0,0,0.0,0.0
staging,2026-09-15,shree,cement,0,0,0.0,0.0
staging,2026-09-15,tata_steel,steel,0,0,0.0,0.0
staging,2026-09-15,ultratech,cement,0,0,0.0,0.0
staging,2026-09-15,vaml,aluminium,0,0,0.0,0.0
staging,2026-09-15,vedanta,aluminium,0,0,0.0,0.0
staging,2026-09-16,amber,ems,0,1,0.0,0.0
staging,2026-09-16,ambuja,cement,0,1,0.0,0.0
staging,2026-09-16,apl_apollo,steel,0,1,0.0,0.0
staging,2026-09-16,coal_india,mining,0,1,0.0,0.0
staging,2026-09-16,dalmia,cement,0,1,0.0,0.0
staging,2026-09-16,dixon,ems,0,1,0.0,0.0
staging,2026-09-16,hindalco,aluminium,0,1,0.0,0.0
staging,2026-09-16,hindustan_copper,mining,0,1,0.0,0.0
staging,2026-09-16,hindustan_zinc,aluminium,0,1,0.0,0.0
staging,2026-09-16,jindal_steel,steel,0,1,0.0,0.0
staging,2026-09-16,jsw_steel,steel,0,1,0.0,0.0
staging,2026-09-16,kaynes,ems,1,1,1.0,1.0
staging,2026-09-16,nalco,aluminium,0,1,0.0,0.0
staging,2026-09-16,nmdc,mining,0,1,0.0,0.0
staging,2026-09-16,pg_electroplast,ems,0,1,0.0,0.0
staging,2026-09-16,sail,steel,0,1,0.0,0.0
staging,2026-09-16,shree,cement,0,1,0.0,0.0
staging,2026-09-16,tata_steel,steel,0,1,0.0,0.0
staging,2026-09-16,ultratech,cement,0,1,0.0,0.0
staging,2026-09-16,vaml,aluminium,0,1,0.0,0.0
staging,2026-09-16,vedanta,aluminium,0,1,0.0,0.0
staging,2026-09-17,amber,ems,1,4,0.25,0.5
staging,2026-09-17,ambuja,cement,0,4,0.0,0.0
staging,2026-09-17,apl_apollo,steel,0,4,0.0,0.0
staging,2026-09-17,coal_india,mining,0,4,0.0,0.0
staging,2026-09-17,dalmia,cement,1,4,0.25,1.0
staging,2026-09-17,dixon,ems,0,4,0.0,0.0
staging,2026-09-17,hindalco,aluminium,1,4,0.25,1.0
staging,2026-09-17,hindustan_copper,mining,0,4,0.0,0.0
staging,2026-09-17,hindustan_zinc,aluminium,0,4,0.0,0.0
staging,2026-09-17,jindal_steel,steel,0,4,0.0,0.0
staging,2026-09-17,jsw_steel,steel,0,4,0.0,0.0
staging,2026-09-17,kaynes,ems,1,4,0.25,0.5
staging,2026-09-17,nalco,aluminium,0,4,0.0,0.0
staging,2026-09-17,nmdc,mining,0,4,0.0,0.0
staging,2026-09-17,pg_electroplast,ems,0,4,0.0,0.0
staging,2026-09-17,sail,steel,0,4,0.0,0.0
staging,2026-09-17,shree,cement,0,4,0.0,0.0
staging,2026-09-17,tata_steel,steel,0,4,0.0,0.0
staging,2026-09-17,ultratech,cement,0,4,0.0,0.0
staging,2026-09-17,vaml,aluminium,0,4,0.0,0.0
staging,2026-09-17,vedanta,aluminium,0,4,0.0,0.0
staging,2026-09-18,amber,ems,0,13,0.0,0.0
staging,2026-09-18,ambuja,cement,0,13,0.0,0.0
staging,2026-09-18,apl_apollo,steel,0,13,0.0,0.0
staging,2026-09-18,coal_india,mining,0,13,0.0,0.0
staging,2026-09-18,dalmia,cement,0,13,0.0,0.0
staging,2026-09-18,dixon,ems,1,13,0.07692307692307693,0.2
staging,2026-09-18,hindalco,aluminium,0,13,0.0,0.0
staging,2026-09-18,hindustan_copper,mining,0,13,0.0,0.0
staging,2026-09-18,hindustan_zinc,aluminium,0,13,0.0,0.0
staging,2026-09-18,jindal_steel,steel,1,13,0.07692307692307693,0.2
staging,2026-09-18,jsw_steel,steel,1,13,0.07692307692307693,0.2
staging,2026-09-18,kaynes,ems,4,13,0.3076923076923077,0.8
staging,2026-09-18,nalco,aluminium,0,13,0.0,0.0
staging,2026-09-18,nmdc,mining,0,13,0.0,0.0
staging,2026-09-18,pg_electroplast,ems,0,13,0.0,0.0
staging,2026-09-18,sail,steel,2,13,0.15384615384615385,0.4
staging,2026-09-18,shree,cement,0,13,0.0,0.0
staging,2026-09-18,tata_steel,steel,1,13,0.07692307692307693,0.2
staging,2026-09-18,ultratech,cement,0,13,0.0,0.0
staging,2026-09-18,vaml,aluminium,2,13,0.15384615384615385,1.0
staging,2026-09-18,vedanta,aluminium,0,13,0.0,0.0
staging,2026-09-18,_broad,?,1,13,0.07692307692307693,1.0
staging,2026-09-19,amber,ems,0,1,0.0,0.0
staging,2026-09-19,ambuja,cement,0,1,0.0,0.0
staging,2026-09-19,apl_apollo,steel,0,1,0.0,0.0
staging,2026-09-19,coal_india,mining,0,1,0.0,0.0
staging,2026-09-19,dalmia,cement,0,1,0.0,0.0
staging,2026-09-19,dixon,ems,0,1,0.0,0.0
staging,2026-09-19,hindalco,aluminium,0,1,0.0,0.0
staging,2026-09-19,hindustan_copper,mining,0,1,0.0,0.0
staging,2026-09-19,hindustan_zinc,aluminium,0,1,0.0,0.0
staging,2026-09-19,jindal_steel,steel,0,1,0.0,0.0
staging,2026-09-19,jsw_steel,steel,0,1,0.0,0.0
staging,2026-09-19,nalco,aluminium,0,1,0.0,0.0
staging,2026-09-19,nmdc,mining,0,1,0.0,0.0
staging,2026-09-19,pg_electroplast,ems,0,1,0.0,0.0
staging,2026-09-19,sail,steel,0,1,0.0,0.0
staging,2026-09-19,shree,cement,0,1,0.0,0.0
staging,2026-09-19,tata_steel,steel,0,1,0.0,0.0
staging,2026-09-19,ultratech,cement,0,1,0.0,0.0
staging,2026-09-19,vaml,aluminium,0,1,0.0,0.0
staging,2026-09-19,vedanta,aluminium,0,1,0.0,0.0
staging,2026-09-19,kaynes,ems,1,1,1.0,1.0
